text,intent
Toi can xem toi co bi vang khong nha,attendance_status
Bạn giải thích giúp tôi muốn xem vị trí hoạt động được không ạ,map_help
Ban giai thich giup toi muon xem vi tri hoat dong duoc khong a,map_help
Bạn cho tôi biết làm sao bật camera điểm danh nhé,check_in_guide
Ban cho toi biet lam sao bat camera diem danh nhe,check_in_guide
Hỏi chút là trạng thái minh chứng của tôi với,attendance_status
Hoi chut la trang thai minh chung cua toi voi,attendance_status
Bạn giải thích giúp bạn có yêu tôi không trên ITConnect,unknown
Ban giai thich giup ban co yeu toi khong tren ITConnect,unknown
Tôi muốn hỏi kiểm tra hoạt động đã đăng ký nhé,my_activities
Toi muon hoi kiem tra hoat dong da dang ky nhe,my_activities
Cho tôi hỏi tôi đăng ký seminar nào trong hệ thống,my_activities
Cho toi hoi toi dang ky seminar nao trong he thong,my_activities
Tôi có những hoạt động nào,my_activities
Toi co nhung hoat dong nao,my_activities
Cho tôi xem vắng hoạt động bị trừ mấy điểm,absent_penalty
Cho toi xem vang hoat dong bi tru may diem,absent_penalty
Cho tôi hỏi không tham gia sau khi đăng ký thì sao được không,absent_penalty
Cho toi hoi khong tham gia sau khi dang ky thi sao duoc khong,absent_penalty
Cho mình hỏi tôi đã hoàn thành điểm danh chưa được không,attendance_status
Cho minh hoi toi da hoan thanh diem danh chua duoc khong,attendance_status
Mình muốn biết bị vắng thì mất bao nhiêu điểm trên ITConnect,absent_penalty
Minh muon biet bi vang thi mat bao nhieu diem tren ITConnect,absent_penalty
Cho tôi xem sắp tới có sự kiện gì vậy,upcoming_activity
Cho toi xem sap toi co su kien gi vay,upcoming_activity
Mình cần biết điểm học kỳ này của tôi bao nhiêu trong hệ thống,training_score
Minh can biet diem hoc ky nay cua toi bao nhieu trong he thong,training_score
Cho mình hỏi tôi không biết địa điểm hoạt động vậy,map_help
Cho minh hoi toi khong biet dia diem hoat dong vay,map_help
Có thể cho tôi biết gửi ý kiến cho quản trị viên như thế nào,feedback_help
Co the cho toi biet gui y kien cho quan tri vien nhu the nao,feedback_help
Mình cần biết tôi đang chờ duyệt phải không được không với ạ,attendance_status
Minh can biet toi dang cho duyet phai khong duoc khong voi a,attendance_status
Cho tôi xem alo bạn ơi,greeting
Cho toi xem alo ban oi,greeting
Bạn cho tôi biết tôi bị từ chối hoạt động nào được không,attendance_status
Ban cho toi biet toi bi tu choi hoat dong nao duoc khong,attendance_status
Mình cần xem có workshop nào sắp diễn ra không vậy,upcoming_activity
Minh can xem co workshop nao sap dien ra khong vay,upcoming_activity
Em cần xem tôi cần liên hệ khoa,feedback_help
Em can xem toi can lien he khoa,feedback_help
Hỏi chút là tôi muốn xem hoạt động của mình ở đâu,my_activities
Hoi chut la toi muon xem hoat dong cua minh o dau,my_activities
Không gửi minh chứng có bị vắng không,absent_penalty
Khong gui minh chung co bi vang khong,absent_penalty
Tôi có thể đăng ký hoạt động nào,upcoming_activity
Toi co the dang ky hoat dong nao,upcoming_activity
Tui cần xem tôi muốn báo lỗi thông báo được không bạn,feedback_help
Tui can xem toi muon bao loi thong bao duoc khong ban,feedback_help
Bạn kiểm tra giúp làm sao quét mã điểm danh trong app,check_in_guide
Ban kiem tra giup lam sao quet ma diem danh trong app,check_in_guide
Cho tôi hỏi chụp ảnh đẹp như thế nào với giúp tôi,unknown
Cho toi hoi chup anh dep nhu the nao voi giup toi,unknown
Tôi muốn hỏi tôi muốn tìm hội trường C giúp tôi,map_help
Toi muon hoi toi muon tim hoi truong C giup toi,map_help
Làm ơn cho tôi biết xin chào ITConnect như thế nào,greeting
Lam on cho toi biet xin chao ITConnect nhu the nao,greeting
Có thể cho tôi biết bị vắng thì mất bao nhiêu điểm cho tôi bạn,absent_penalty
Co the cho toi biet bi vang thi mat bao nhieu diem cho toi ban,absent_penalty
Làm ơn cho tôi biết tôi không thấy thông báo nhé,notification_help
Lam on cho toi biet toi khong thay thong bao nhe,notification_help
Tôi cần xem trạng thái điểm danh của tôi được không bạn,attendance_status
Toi can xem trang thai diem danh cua toi duoc khong ban,attendance_status
Tôi đã tham gia những hoạt động gì,my_activities
Toi da tham gia nhung hoat dong gi,my_activities
Cho tôi xem không gửi minh chứng có bị vắng không giúp tôi,absent_penalty
Cho toi xem khong gui minh chung co bi vang khong giup toi,absent_penalty
Tôi muốn gửi ảnh minh chứng cho tôi nhé,check_in_guide
Toi muon gui anh minh chung cho toi nhe,check_in_guide
Giúp tôi xem bạn là ai giúp tôi,greeting
Giup toi xem ban la ai giup toi,greeting
Bạn cho tôi biết điểm rèn luyện có bị trừ không,training_score
Ban cho toi biet diem ren luyen co bi tru khong,training_score
Cho mình hỏi các hoạt động tôi đang tham gia được không bạn,my_activities
Cho minh hoi cac hoat dong toi dang tham gia duoc khong ban,my_activities
Mình cần biết hello nha,greeting
Minh can biet hello nha,greeting
Điểm rèn luyện HK này thế nào,training_score
Diem ren luyen HK nay the nao,training_score
Bạn kiểm tra giúp tổng điểm rèn luyện của tôi là mấy hiện tại,training_score
Ban kiem tra giup tong diem ren luyen cua toi la may hien tai,training_score
Mình muốn biết có hoạt động nào hôm nay không trên ITConnect,upcoming_activity
Minh muon biet co hoat dong nao hom nay khong tren ITConnect,upcoming_activity
Mình cần biết điểm danh thất bại có bị trừ điểm không giúp tôi giúp tôi,absent_penalty
Minh can biet diem danh that bai co bi tru diem khong giup toi giup toi,absent_penalty
Cho tôi xem phản hồi thông tin sai ở đâu giúp tôi,feedback_help
Cho toi xem phan hoi thong tin sai o dau giup toi,feedback_help
Cho mình hỏi danh sách hoạt động đang nhận đăng ký được không ạ,upcoming_activity
Cho minh hoi danh sach hoat dong dang nhan dang ky duoc khong a,upcoming_activity
Mình cần biết cách xem thông báo vậy,notification_help
Minh can biet cach xem thong bao vay,notification_help
Có thể cho tôi biết tôi muốn tắt thông báo,notification_help
Co the cho toi biet toi muon tat thong bao,notification_help
Hỏi chút là tôi có hoạt động nào chưa xử lý không hiện tại ạ,attendance_status
Hoi chut la toi co hoat dong nao chua xu ly khong hien tai a,attendance_status
Hỏi chút là cho xem hoạt động trong học kỳ này với giúp mình,my_activities
Hoi chut la cho xem hoat dong trong hoc ky nay voi giup minh,my_activities
Bạn kiểm tra giúp bạn có biết bóng đá không trong hệ thống,unknown
Ban kiem tra giup ban co biet bong da khong trong he thong,unknown
Bạn cho tôi biết vắng bị trừ 6 điểm phải không được không ạ,absent_penalty
Ban cho toi biet vang bi tru 6 diem phai khong duoc khong a,absent_penalty
Tôi cần xem xếp loại rèn luyện của tôi là gì giúp tôi,training_score
Toi can xem xep loai ren luyen cua toi la gi giup toi,training_score
Bạn kiểm tra giúp app có gửi thông báo không như thế nào nha,notification_help
Ban kiem tra giup app co gui thong bao khong nhu the nao nha,notification_help
Bạn kiểm tra giúp điểm rèn luyện của tôi hiện đang là mấy được không,training_score
Ban kiem tra giup diem ren luyen cua toi hien dang la may duoc khong,training_score
Bạn kiểm tra giúp thông báo hoạt động mới xem ở đâu trong app,notification_help
Ban kiem tra giup thong bao hoat dong moi xem o dau trong app,notification_help
Điểm danh của tôi có hợp lệ không giúp tôi,attendance_status
Diem danh cua toi co hop le khong giup toi,attendance_status
Mình cần biết hoạt động nào đang mở đăng ký như thế nào,upcoming_activity
Minh can biet hoat dong nao dang mo dang ky nhu the nao,upcoming_activity
Tôi muốn hỏi thông báo nằm ở đâu như thế nào,notification_help
Toi muon hoi thong bao nam o dau nhu the nao,notification_help
Game nào hay,unknown
Game nao hay,unknown
Hỏi chút là kiểm tra hoạt động đã đăng ký nha,my_activities
Hoi chut la kiem tra hoat dong da dang ky nha,my_activities
Tôi cần xem có hoạt động tình nguyện nào không ở đâu,upcoming_activity
Toi can xem co hoat dong tinh nguyen nao khong o dau,upcoming_activity
Địa điểm hoạt động nằm ở đâu trong hệ thống,map_help
Dia diem hoat dong nam o dau trong he thong,map_help
Tôi có bị tụt xếp loại không,training_score
Toi co bi tut xep loai khong,training_score
Hỏi chút là tôi muốn xem phim cho tôi,unknown
Hoi chut la toi muon xem phim cho toi,unknown
Bạn giải thích giúp tôi bị từ chối điểm danh chưa cho tôi,attendance_status
Ban giai thich giup toi bi tu choi diem danh chua cho toi,attendance_status
Tôi đã tham gia những hoạt động gì được không ạ,my_activities
Toi da tham gia nhung hoat dong gi duoc khong a,my_activities
Tôi muốn hỏi tôi được xếp loại gì được không bạn,training_score
Toi muon hoi toi duoc xep loai gi duoc khong ban,training_score
Hỏi chút là tôi muốn xem hoạt động mới nhất cho tôi,upcoming_activity
Hoi chut la toi muon xem hoat dong moi nhat cho toi,upcoming_activity
Bạn kiểm tra giúp hoạt động này tôi đã check in chưa cho tôi,attendance_status
Ban kiem tra giup hoat dong nay toi da check in chua cho toi,attendance_status
Bạn cho tôi biết điểm hiện tại của tôi là bao nhiêu giúp tôi,training_score
Ban cho toi biet diem hien tai cua toi la bao nhieu giup toi,training_score
Bạn cho tôi biết điểm rèn luyện tính như thế nào được không bạn,training_score
Ban cho toi biet diem ren luyen tinh nhu the nao duoc khong ban,training_score
Giúp tôi xem tôi đã hoàn thành điểm danh chưa cho tôi,attendance_status
Giup toi xem toi da hoan thanh diem danh chua cho toi,attendance_status
Bạn kiểm tra giúp làm sao bật camera điểm danh với,check_in_guide
Ban kiem tra giup lam sao bat camera diem danh voi,check_in_guide
Bạn giải thích giúp những hoạt động còn mở đăng ký vậy,upcoming_activity
Ban giai thich giup nhung hoat dong con mo dang ky vay,upcoming_activity
Điểm danh của tôi có hợp lệ không được không,attendance_status
Diem danh cua toi co hop le khong duoc khong,attendance_status
Thông báo hoạt động sắp diễn ra ở đâu,notification_help
Thong bao hoat dong sap dien ra o dau,notification_help
Mình muốn biết làm sao quét mã điểm danh trong app,check_in_guide
Minh muon biet lam sao quet ma diem danh trong app,check_in_guide
Bạn kiểm tra giúp tôi được xếp loại gì trong hệ thống,training_score
Ban kiem tra giup toi duoc xep loai gi trong he thong,training_score
Cho mình hỏi tôi cần gửi hỗ trợ được không bạn,feedback_help
Cho minh hoi toi can gui ho tro duoc khong ban,feedback_help
Bạn giải thích giúp tìm thư viện trong app cho tôi,map_help
Ban giai thich giup tim thu vien trong app cho toi,map_help
Có thể cho tôi biết tìm khu nhà trong trường nhé,map_help
Co the cho toi biet tim khu nha trong truong nhe,map_help
Mình muốn biết danh sách hoạt động sắp tới nha,upcoming_activity
Minh muon biet danh sach hoat dong sap toi nha,upcoming_activity
Tôi không thấy thông báo,notification_help
Toi khong thay thong bao,notification_help
Có thể cho tôi biết bản đồ có chỉ vị trí không được không ạ nha,map_help
Co the cho toi biet ban do co chi vi tri khong duoc khong a nha,map_help
Tôi cần xem bản đồ trường mở thế nào nha ạ,map_help
Toi can xem ban do truong mo the nao nha a,map_help
Hỏi chút là tôi bị mất điểm không được không ạ,training_score
Hoi chut la toi bi mat diem khong duoc khong a,training_score
Giúp tôi xem có ai hỗ trợ không,greeting
Giup toi xem co ai ho tro khong,greeting
Cách bật nhắc nhở trước hoạt động,notification_help
Cach bat nhac nho truoc hoat dong,notification_help
Hỏi chút là có thể chọn ảnh QR để điểm danh không trong app,check_in_guide
Hoi chut la co the chon anh QR de diem danh khong trong app,check_in_guide
Có thể cho tôi biết tôi muốn mở thông báo nha,notification_help
Co the cho toi biet toi muon mo thong bao nha,notification_help
Mình cần biết hướng dẫn check in như thế nào,check_in_guide
Minh can biet huong dan check in nhu the nao,check_in_guide
Bản đồ trường mở thế nào,map_help
Ban do truong mo the nao,map_help
Cho tôi xem sự kiện nào đang mở nha,upcoming_activity
Cho toi xem su kien nao dang mo nha,upcoming_activity
Mình muốn biết bạn hỗ trợ sinh viên đúng không hiện tại,greeting
Minh muon biet ban ho tro sinh vien dung khong hien tai,greeting
Chào hệ thống,greeting
Chao he thong,greeting
Cho tôi xem cách bật nhắc nhở trước hoạt động trong hệ thống,notification_help
Cho toi xem cach bat nhac nho truoc hoat dong trong he thong,notification_help
Cho tôi hỏi tôi có sự kiện nào chưa xử lý không nha,attendance_status
Cho toi hoi toi co su kien nao chua xu ly khong nha,attendance_status
Cho mình hỏi admin đã duyệt minh chứng chưa với,attendance_status
Cho minh hoi admin da duyet minh chung chua voi,attendance_status
Cho mình hỏi tôi muốn dùng chatbot vậy nha,greeting
